url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/222680/Dungeon_Defenders_Anniversary_Pack/?snr=1_7_7_230_150_261,Trendy Entertainment,Action,Positive,2.99,"16 Oct, 2012",,Dungeon Defenders Anniversary Pack,http://store.steampowered.com/app/222680/Dungeon_Defenders_Anniversary_Pack/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/494392/DC_Universe_Online__Power_Bundle_2016/?snr=1_7_7_230_150_261,Daybreak Game Company,Action,6 user reviews,63.99,"23 Jun, 2016",,DC Universe Online™ - Power Bundle (2016),http://store.steampowered.com/app/494392/DC_Universe_Online__Power_Bundle_2016/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/759390/Fantasy_Grounds__Pulp_Cthulhu_CoC7E/?snr=1_7_7_230_150_262,"SmiteWorks USA, LLC",Indie,,45.99,"30 Nov, 2017",,Fantasy Grounds - Pulp Cthulhu (CoC7E),http://store.steampowered.com/app/759390/Fantasy_Grounds__Pulp_Cthulhu_CoC7E/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/436070/Nadia_Was_Here/?snr=1_7_7_230_150_261,Jajaben Games,Adventure,8 user reviews,23.99,"26 May, 2017",,Nadia Was Here,http://store.steampowered.com/app/436070/Nadia_Was_Here/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/716440/Tree_of_Savior__Master_Blacksmith_Pack/?snr=1_7_7_230_150_262,"IMCGAMES Co.,Ltd.",Free,1 user reviews,31.32,"31 Oct, 2017",,Tree of Savior - Master Blacksmith Pack,http://store.steampowered.com/app/716440/Tree_of_Savior__Master_Blacksmith_Pack/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/684700/Celestian_Tales_Realms_Beyond/?snr=1_7_7_230_150_261,Ekuator Games,Indie,,None,Winter 2018,,Celestian Tales: Realms Beyond,http://store.steampowered.com/app/684700/Celestian_Tales_Realms_Beyond/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/agecheck/app/480631/?snr=1_7_7_230_150_261,Bethesda Game Studios,RPG,Mostly Negative,15.80,"25 Jul, 2016",,Fallout 4 Vault-Tec Workshop,http://store.steampowered.com/app/480631/,{}
http://store.steampowered.com/agecheck/app/225822/?snr=1_7_7_230_150_261,Gearbox Software Aspyr (Mac & Linux),Action,3 user reviews,1.49,"22 Jan, 2013",,Borderlands 2: Commando Domination Pack,http://store.steampowered.com/app/225822/,{}
http://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/?snr=1_7_7_230_150_262,MinMax Games Ltd.,Action,Very Positive,36.99,"7 Nov, 2017",,Space Pirates And Zombies 2,http://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/695741/EVE_Online_3_Months_Omega_Time/?snr=1_7_7_230_150_262,CCP,Action,,87.99,"3 Oct, 2017",,EVE Online: 3 Months Omega Time,http://store.steampowered.com/app/695741/EVE_Online_3_Months_Omega_Time/?snr=1_7_7_230_150_262,{}
