url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/308030/Fantasy_Grounds__35EPFRPG_1_on_1_Adventure_2_The_Star_of_Olinder/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,16.59,"13 Jun, 2014",,Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #2 The Star of Olinder,http://store.steampowered.com/app/308030/Fantasy_Grounds__35EPFRPG_1_on_1_Adventure_2_The_Star_of_Olinder/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/347104/Fantasy_Grounds__Fiery_Dragon_Counter_Collection_Paragon_2/?snr=1_7_7_230_150_50,"SmiteWorks USA, LLC",Indie,,20.69,"29 Jan, 2015",,Fantasy Grounds - Fiery Dragon Counter Collection: Paragon 2,http://store.steampowered.com/app/347104/Fantasy_Grounds__Fiery_Dragon_Counter_Collection_Paragon_2/?snr=1_7_7_230_150_50,{}
http://store.steampowered.com/app/348190/Vulture_for_SlashEM/?snr=1_7_7_230_150_50,DarkArts Studios,Free,3 user reviews,None,"1 Feb, 2005",,Vulture for Slash'EM,http://store.steampowered.com/app/348190/Vulture_for_SlashEM/?snr=1_7_7_230_150_50,{}
http://store.steampowered.com/app/530280/Fantasy_Grounds__Ruleset_Barbarians_of_Lemuria/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,30.99,"19 Sep, 2016",,Fantasy Grounds - Ruleset: Barbarians of Lemuria,http://store.steampowered.com/app/530280/Fantasy_Grounds__Ruleset_Barbarians_of_Lemuria/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/537510/Burly_Men_at_Sea__Original_Soundtrack/?snr=1_7_7_230_150_51,Brain&Brain,Adventure,,16.59,"29 Sep, 2016",,Burly Men at Sea - Original Soundtrack,http://store.steampowered.com/app/537510/Burly_Men_at_Sea__Original_Soundtrack/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/360099/Fantasy_Grounds__DD_Rogue_Class_Pack/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,6.49,"7 Apr, 2015",,Fantasy Grounds - D&D Rogue Class Pack,http://store.steampowered.com/app/360099/Fantasy_Grounds__DD_Rogue_Class_Pack/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/360420/Fantasy_Grounds__DD_Monster_Pack__Beasts/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,10.89,"7 Apr, 2015",,Fantasy Grounds - D&D Monster Pack - Beasts,http://store.steampowered.com/app/360420/Fantasy_Grounds__DD_Monster_Pack__Beasts/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/762660/Fantasy_Grounds__Fundamental_Fantasy_Map_Pack_by_Joshua_Watmough_Map_Pack/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,14.49,"6 Dec, 2017",,Fantasy Grounds - Fundamental Fantasy Map Pack by Joshua Watmough (Map Pack),http://store.steampowered.com/app/762660/Fantasy_Grounds__Fundamental_Fantasy_Map_Pack_by_Joshua_Watmough_Map_Pack/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/537890/Fantasy_Grounds__Fields_of_Battle_Castles__Crusades/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,36.99,"13 Oct, 2016",,Fantasy Grounds - Fields of Battle (Castles & Crusades),http://store.steampowered.com/app/537890/Fantasy_Grounds__Fields_of_Battle_Castles__Crusades/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/542890/Fantasy_Grounds__Castles__Crusades_Town_of_Kalas/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,34.99,"13 Oct, 2016",,Fantasy Grounds - Castles & Crusades: Town of Kalas,http://store.steampowered.com/app/542890/Fantasy_Grounds__Castles__Crusades_Town_of_Kalas/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/535830/Fantasy_Grounds__Shadow_World_Tales_from_the_Green_Gryphon_Inn_RMC/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,20.69,"13 Oct, 2016",,Fantasy Grounds - Shadow World: Tales from the Green Gryphon Inn (RMC),http://store.steampowered.com/app/535830/Fantasy_Grounds__Shadow_World_Tales_from_the_Green_Gryphon_Inn_RMC/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/541580/Fantasy_Grounds__The_Invisible_Hand_5E/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,8.69,"13 Oct, 2016",,Fantasy Grounds - The Invisible Hand (5E),http://store.steampowered.com/app/541580/Fantasy_Grounds__The_Invisible_Hand_5E/?snr=1_7_7_230_150_51,{}
http://store.steampowered.com/app/469910/Fantasy_Grounds__Wild_Thing__PFRPG/?snr=1_7_7_230_150_51,"SmiteWorks USA, LLC",Indie,,14.49,"6 May, 2016",,Fantasy Grounds - Wild Thing - PFRPG,http://store.steampowered.com/app/469910/Fantasy_Grounds__Wild_Thing__PFRPG/?snr=1_7_7_230_150_51,{}
