url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/590203/Rocksmith_2014_Edition__Remastered__Royal_Blood__Little_Monster/?snr=1_7_7_230_150_336,Ubisoft - San Francisco,Casual,,5.99,"25 Apr, 2017",,Rocksmith® 2014 Edition – Remastered – Royal Blood - “Little Monster”,http://store.steampowered.com/app/590203/Rocksmith_2014_Edition__Remastered__Royal_Blood__Little_Monster/?snr=1_7_7_230_150_336,{}
http://store.steampowered.com/app/271429/Rocksmith_2014__REM__The_One_I_Love/?snr=1_7_7_230_150_372,Ubisoft - San Francisco,Casual,,5.99,"4 Feb, 2014",,Rocksmith® 2014 – R.E.M. - “The One I Love”,http://store.steampowered.com/app/271429/Rocksmith_2014__REM__The_One_I_Love/?snr=1_7_7_230_150_372,{}
http://store.steampowered.com/app/478052/Zaccaria_Pinball__Spooky_Table/?snr=1_7_7_230_150_391,Magic Pixel Kft.,Casual,,4.29,"16 Jun, 2016",,Zaccaria Pinball - Spooky Table,http://store.steampowered.com/app/478052/Zaccaria_Pinball__Spooky_Table/?snr=1_7_7_230_150_391,{}
http://store.steampowered.com/app/566330/Guardian_Of_December__Soundtracks/?snr=1_7_7_230_150_393,Vidas Salavejus,Adventure,,6.29,"1 Dec, 2016",,Guardian Of December - Soundtracks,http://store.steampowered.com/app/566330/Guardian_Of_December__Soundtracks/?snr=1_7_7_230_150_393,{}
http://store.steampowered.com/app/509745/Rocksmith_2014_Edition__Remastered__Skid_Row__I_Remember_You/?snr=1_7_7_230_150_410,Ubisoft - San Francisco,Casual,,5.99,"21 Mar, 2017",,Rocksmith® 2014 Edition – Remastered – Skid Row - “I Remember You”,http://store.steampowered.com/app/509745/Rocksmith_2014_Edition__Remastered__Skid_Row__I_Remember_You/?snr=1_7_7_230_150_410,{}
http://store.steampowered.com/app/222106/Rocksmith__The_Cure_Song_Pack/?snr=1_7_7_230_150_369,Ubisoft - San Francisco,Casual,,14.99,"19 Mar, 2013",,Rocksmith - The Cure Song Pack,http://store.steampowered.com/app/222106/Rocksmith__The_Cure_Song_Pack/?snr=1_7_7_230_150_369,{}
http://store.steampowered.com/app/267720/Sword_of_the_Stars_The_Pit_Soundtrack/?snr=1_7_7_230_150_369,Power Up Audio,Casual,,8.49,"3 Feb, 2014",,Sword of the Stars: The Pit Soundtrack,http://store.steampowered.com/app/267720/Sword_of_the_Stars_The_Pit_Soundtrack/?snr=1_7_7_230_150_369,{}
http://store.steampowered.com/app/590186/Rocksmith_2014_Edition__Remastered__Pearl_Jam__Do_the_Evolution/?snr=1_7_7_230_150_336,Ubisoft - San Francisco,Casual,,5.99,"4 Apr, 2017",,Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Do the Evolution”,http://store.steampowered.com/app/590186/Rocksmith_2014_Edition__Remastered__Pearl_Jam__Do_the_Evolution/?snr=1_7_7_230_150_336,{}
http://store.steampowered.com/app/369806/Rocksmith_2014__Kansas__Dust_In_the_Wind/?snr=1_7_7_230_150_388,Ubisoft - San Francisco,Casual,,5.99,"18 Aug, 2015",,Rocksmith® 2014 – Kansas - “Dust In the Wind”,http://store.steampowered.com/app/369806/Rocksmith_2014__Kansas__Dust_In_the_Wind/?snr=1_7_7_230_150_388,{}
http://store.steampowered.com/app/390360/Rocksmith_2014__Brand_New__Okay_I_Believe_You_But_My_Tommy_Gun_Dont/?snr=1_7_7_230_150_390,Ubisoft - San Francisco,Casual,,5.99,"29 Sep, 2015",,"Rocksmith® 2014 – Brand New - “Okay I Believe You, But My Tommy Gun Don’t”",http://store.steampowered.com/app/390360/Rocksmith_2014__Brand_New__Okay_I_Believe_You_But_My_Tommy_Gun_Dont/?snr=1_7_7_230_150_390,{}
